  -2.5000000000000000        6.2500000000000000     
  -2.4949949949949950        6.2250000250500754     
  -2.4899899899899900        6.2000501502503509     
  -2.4849849849849850        6.1751503756008264     
  -2.4799799799799800        6.1503007011015018     
  -2.4749749749749750        6.1255011267523782     
  -2.4699699699699700        6.1007516525534546     
  -2.4649649649649650        6.0760522785047311     
  -2.4599599599599600        6.0514030046062075     
  -2.4549549549549550        6.0268038308578848     
  -2.4499499499499500        6.0022547572597622     
  -2.4449449449449450        5.9777557838118396     
  -2.4399399399399400        5.9533069105141179     
  -2.4349349349349350        5.9289081373665962     
  -2.4299299299299300        5.9045594643692745     
  -2.4249249249249250        5.8802608915221528     
  -2.4199199199199199        5.8560124188252320     
  -2.4149149149149149        5.8318140462785113     
  -2.4099099099099099        5.8076657738819906     
  -2.4049049049049049        5.7835676016356699     
  -2.3998998998998999        5.7595195295395500     
  -2.3948948948948949        5.7355215575936302     
  -2.3898898898898899        5.7115736857979105     
  -2.3848848848848849        5.6876759141523907     
  -2.3798798798798799        5.6638282426570719     
  -2.3748748748748749        5.6400306713119530     
  -2.3698698698698699        5.6162832001170342     
  -2.3648648648648649        5.5925858290723154     
  -2.3598598598598599        5.5689385581777975     
  -2.3548548548548549        5.5453413874334796     
  -2.3498498498498499        5.5217943168393617     
  -2.3448448448448449        5.4982973463954448     
  -2.3398398398398399        5.4748504761017278     
  -2.3348348348348349        5.4514537059582109     
  -2.3298298298298299        5.4281070359648940     
  -2.3248248248248249        5.4048104661217780     
  -2.3198198198198199        5.3815639964288620     
  -2.3148148148148149        5.3583676268861460     
  -2.3098098098098099        5.3352213574936300     
  -2.3048048048048049        5.3121251882513150     
  -2.2997997997997999        5.2890791191591999     
  -2.2947947947947949        5.2660831502172849     
  -2.2897897897897899        5.2431372814255699     
  -2.2847847847847849        5.2202415127840558     
  -2.2797797797797799        5.1973958442927417     
  -2.2747747747747749        5.1746002759516276     
  -2.2697697697697699        5.1518548077607145     
  -2.2647647647647648        5.1291594397200004     
  -2.2597597597597598        5.1065141718294873     
  -2.2547547547547548        5.0839190040891751     
  -2.2497497497497498        5.0613739364990620     
  -2.2447447447447448        5.0388789690591498     
  -2.2397397397397398        5.0164341017694376     
  -2.2347347347347348        4.9940393346299254     
  -2.2297297297297298        4.9716946676406142     
  -2.2247247247247248        4.9494001008015029     
  -2.2197197197197198        4.9271556341125917     
  -2.2147147147147148        4.9049612675738805     
  -2.2097097097097098        4.8828170011853702     
  -2.2047047047047048        4.8607228349470599     
  -2.1996996996996998        4.8386787688589497     
  -2.1946946946946948        4.8166848029210394     
  -2.1896896896896898        4.7947409371333300     
  -2.1846846846846848        4.7728471714958207     
  -2.1796796796796798        4.7510035060085114     
  -2.1746746746746748        4.7292099406714030     
  -2.1696696696696698        4.7074664754844937     
  -2.1646646646646648        4.6857731104477853     
  -2.1596596596596598        4.6641298455612779     
  -2.1546546546546548        4.6425366808249695     
  -2.1496496496496498        4.6209936162388621     
  -2.1446446446446448        4.5995006518029546     
  -2.1396396396396398        4.5780577875172472     
  -2.1346346346346348        4.5566650233817407     
  -2.1296296296296298        4.5353223593964342     
  -2.1246246246246248        4.5140297955613278     
  -2.1196196196196198        4.4927873318764213     
  -2.1146146146146148        4.4715949683417158     
  -2.1096096096096097        4.4504527049572102     
  -2.1046046046046047        4.4293605417229047     
  -2.0995995995995997        4.4083184786387992     
  -2.0945945945945947        4.3873265157048946     
  -2.0895895895895897        4.3663846529211900     
  -2.0845845845845847        4.3454928902876855     
  -2.0795795795795797        4.3246512278043818     
  -2.0745745745745747        4.3038596654712773     
  -2.0695695695695697        4.2831182032883737     
  -2.0645645645645647        4.2624268412556710     
  -2.0595595595595597        4.2417855793731674     
  -2.0545545545545547        4.2211944176408647     
  -2.0495495495495497        4.2006533560587620     
  -2.0445445445445447        4.1801623946268593     
  -2.0395395395395397        4.1597215333451576     
  -2.0345345345345347        4.1393307722136559     
  -2.0295295295295297        4.1189901112323541     
  -2.0245245245245247        4.0986995504012524     
  -2.0195195195195197        4.0784590897203516     
  -2.0145145145145147        4.0582687291896509     
  -2.0095095095095097        4.0381284688091501     
  -2.0045045045045047        4.0180383085788502     
  -1.9994994994994995        3.9979982484987486     
  -1.9944944944944945        3.9780082885688488     
  -1.9894894894894894        3.9580684287891494     
  -1.9844844844844844        3.9381786691596501     
  -1.9794794794794794        3.9183390096803508     
  -1.9744744744744744        3.8985494503512519     
  -1.9694694694694694        3.8788099911723535     
  -1.9644644644644644        3.8591206321436551     
  -1.9594594594594594        3.8394813732651571     
  -1.9544544544544544        3.8198922145368592     
  -1.9494494494494494        3.8003531559587613     
  -1.9444444444444444        3.7808641975308639     
  -1.9394394394394394        3.7614253392531669     
  -1.9344344344344344        3.7420365811256699     
